AcademicGroup,AcademicOrganization,Subject,Catalog Number,Section,Class Number,Title,Instructor,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Waitlist Cap,Waitlist Total
,,CIS, 560,1,13677,Theoretical Comp Science,"Xu,Haiping",75,60,15,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,DION-101,0,0
,,CIS, 561,1,13678,Artificial Intelligence,"Zhang,Xiaoqin (Shelley)",75,27,48,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,DION-101,0,0
,,CIS, 561,2200,16384,Artificial Intelligence,"Zhang,Xiaoqin (Shelley)",17,12,5,Open,Lecture,Y,,Y,,,,,5:00 PM,6:15 PM,DION-101,0,0
,,CIS, 570,1,13679,Adv Computer Systems,"Gracia,Paul A",75,71,4,Open,Lecture,,Y,,Y,,,,6:30 PM,7:45 PM,DION-101,0,0
,,CIS, 570,7101,15250,Adv Computer Systems,"Gracia,Paul A",20,3,17,Open,Lecture,,,,,,,,,,ONLINE,0,0
,,CIS, 595,1,16747,Independent Study,"Balasubramanian,Ramprasad",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,CIS, 599,1,13680,CIS Graduate Seminar,"Khatib,Firas Denis",70,70,0,Closed,Seminar,,,,,Y,,,3:00 PM,3:50 PM,DION-101,15,0
,,CIS, 600,1,13681,Master's Project,"Bergstein,Paul L",1,0,1,Open,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,2,13682,Master's Project,"Cates,Sonya",1,0,1,Open,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,3,13683,Master's Project,"Valova,Iren Todorova",5,7,-2,Closed,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,4,13684,Master's Project,"Xu,Haiping",3,4,-1,Closed,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,5,13685,Master's Project,"Khatib,Firas Denis",2,3,-1,Closed,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,6,13686,Master's Project,"Koop,David",6,6,0,Closed,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,7,13687,Master's Project,"Zhang,Xiaoqin (Shelley)",10,6,4,Open,Thesis Research,,,,,,,,,,,1,0
,,CIS, 600,8,16274,Master's Project,"Balasubramanian,Ramprasad",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,9,16366,Master's Project,"Xu,Haiping",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,10,16557,Master's Project,"Balasubramanian,Ramprasad",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,11,16592,Master's Project,"Zhang,Xiaoqin (Shelley)",1,3,-2,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,12,16656,Master's Project,"Koop,David",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,13,16716,Master's Project,"Zhang,Xiaoqin (Shelley)",10,3,7,Open,Thesis Research,,,,,,,,,,,0,0
,,CIS, 600,14,16767,Master's Project,"Bergstein,Paul L",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 602,2,13688,Special Topics,"Koop,David",43,28,15,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,DION-101,0,0
,,CIS, 690,1,15184,Master's Thesis,"Valova,Iren Todorova",1,1,0,Closed,Thesis Research,,,,,,,,,,,1,0
,,CIS, 690,2,16367,Master's Thesis,"Xu,Haiping",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 690,3,16509,Master's Thesis,"Khatib,Firas Denis",3,3,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 690,4,16593,Master's Thesis,"Bergstein,Paul L",1,2,-1,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 690,5,16677,Master's Thesis,"Valova,Iren Todorova",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,CIS, 690,6,16695,Master's Thesis,"Balasubramanian,Ramprasad",1,0,1,Open,Thesis Research,,,,,,,,,,,0,0
,Dean Engr,EGR, 396,1,16775,Directed Study,"Tandon,Amit",1,1,0,Closed,Lecture,,,,,,,,,,,0,0
,,EGR, 497,1,5154,Bioengineer Capstone Design I,"Fan,Qinguo",24,21,3,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,TEX 102,15,0
,,EGR, 497,02H,5155,Bioengineer Capstone Design I,"Fan,Qinguo",24,2,22,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,TEX 102,15,0
,ElecCptEgr,ECE, 160,1,4973,Foundations Computer Eng I,"Viall,Philip H",48,46,2,Open,Lecture,Y,,Y,,Y,,,4:00 PM,4:50 PM,SENG-222,5,0
,,ECE, 160,01L1,4974,Foundations Computer Eng I,"Viall,Philip H",24,22,2,Open,Laboratory,Y,,,,,,,12:00 PM,1:50 PM,SENG-222,5,0
,,ECE, 160,01L2,4975,Foundations Computer Eng I,"Mandava,Lavanya",24,24,0,Closed,Laboratory,,,Y,,,,,12:00 PM,1:50 PM,SENG-222,5,0
,,ECE, 201,1,4976,Circuit Theory I,"Rancour,David P",60,57,3,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,LIB-205,15,0
,,ECE, 201,01L1,4977,Circuit Theory I,"Rancour,David P",24,23,1,Open,Laboratory,,Y,,,,,,2:00 PM,3:20 PM,SENG-219,15,0
,,ECE, 201,01L2,4978,Circuit Theory I,"Risvey,Md Alimul",24,24,0,Closed,Laboratory,,Y,,,,,,2:00 PM,3:20 PM,SENG-220,15,0
,,ECE, 201,01L3,15630,Circuit Theory I,,12,10,2,Open,Laboratory,,,,Y,,,,2:00 PM,3:20 PM,SENG-220,10,0
,,ECE, 202,1,4979,Circuit Theory II,"Payton,Karen L",24,7,17,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-117,15,0
,,ECE, 202,01L1,4980,Circuit Theory II,"Payton,Karen L",24,7,17,Open,Laboratory,,,,Y,,,,12:30 PM,1:50 PM,SENG-219,15,0
,,ECE, 250,1,4981,Fundamentals of MATLAB,"Costa,Antonio H",48,37,11,Open,Lecture,Y,,,,,,,11:00 AM,11:50 AM,SENG-222,15,0
,,ECE, 250,01L1,4982,Fundamentals of MATLAB,"Costa,Antonio H",24,22,2,Open,Laboratory,,,Y,,,,,10:00 AM,11:50 AM,SENG-222,15,0
,,ECE, 250,01L2,4983,Fundamentals of MATLAB,"Abueh,Yeka Joseph",24,15,9,Open,Laboratory,,,,,Y,,,10:00 AM,11:50 AM,SENG-222,15,0
,,ECE, 250,01L2,4983,Fundamentals of MATLAB,"Abueh,Yeka Joseph",24,15,9,Open,Laboratory,,,,,Y,,,10:00 AM,11:50 AM,SENG-222,15,0
,,ECE, 257,1,4984,Fundamentals of UNIX,"Michel,Howard E",48,33,15,Open,Lecture,,,,,Y,,,12:00 PM,1:50 PM,SENG-222,15,0
,,ECE, 260,1,4985,Digital Logic&Computer Design,"Viall,Benjamin Roy",60,64,-4,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-222,15,0
,,ECE, 260,01L1,4986,Digital Logic&Computer Design,"Viall,Benjamin Roy",24,23,1,Open,Laboratory,,,Y,,,,,2:00 PM,3:20 PM,SENG-218,15,0
,,ECE, 260,01L2,4987,Digital Logic&Computer Design,"Bhattacharya,Saikath",24,25,-1,Closed,Laboratory,,,,,Y,,,2:00 PM,3:20 PM,SENG-218,15,0
,,ECE, 260,01L3,15547,Digital Logic&Computer Design,"Brown,Steven",12,16,-4,Closed,Laboratory,,,,Y,,,,2:00 PM,3:30 PM,SENG-218,10,0
,,ECE, 263,1,4988,Embedded System Design,"Viall,Benjamin Roy",24,13,11,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-109,15,0
,,ECE, 263,01L1,4989,Embedded System Design,"Viall,Benjamin Roy",24,13,11,Open,Laboratory,,Y,,,,,,11:00 AM,12:20 PM,SENG-218,15,0
,,ECE, 264,1,4990,Object Oriented Software Devel,"Viall,Philip H",24,19,5,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-212,15,0
,,ECE, 264,01L1,4991,Object Oriented Software Devel,"Viall,Philip H",24,19,5,Open,Laboratory,,,,,Y,,,2:00 PM,3:50 PM,SENG-222,15,0
,,ECE, 311,1,4992,Digital Electronics,"Rancour,David P",60,59,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,LIB-207,15,0
,,ECE, 311,01L1,4993,Digital Electronics,"Rancour,David P",24,24,0,Closed,Laboratory,,,Y,,,,,2:00 PM,4:50 PM,SENG-219,15,0
,,ECE, 311,01L2,4994,Digital Electronics,"Risvey,Md Alimul",24,23,1,Open,Laboratory,,,Y,,,,,2:00 PM,4:50 PM,SENG-220,15,0
,,ECE, 311,01L3,15414,Digital Electronics,,12,12,0,Closed,Laboratory,,,,,Y,,,2:00 PM,4:50 PM,SENG-221,12,0
,,ECE, 320,1,4995,Discrete-Time Linear Systems,"Buck,John R",72,61,11,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-222,15,0
,,ECE, 335,1,4996,Electromagnetic Theory I,"Kasilingam,Dayalan P",47,39,8,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-222,15,0
,,ECE, 335,2200,16389,Electromagnetic Theory I,"Kasilingam,Dayalan P",8,6,2,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-222,0,0
,,ECE, 355,1,14015,Applied Discrete Structures,"Costa,Antonio H",48,27,21,Open,Lecture,Y,,,,Y,,,2:00 PM,3:15 PM,SENG-212,15,0
,,ECE, 388,1,4997,Embedded Systems Design Proj,"Fortier,Paul J",29,24,5,Open,Lecture,,,Y,,,,,9:00 AM,11:50 AM,SENG-218,15,0
,,ECE, 388,1,4997,Embedded Systems Design Proj,"Fortier,Paul J",29,24,5,Open,Lecture,Y,,,,Y,,,11:00 AM,11:50 AM,SENG-212,15,0
,,ECE, 403,1,13395,Specl Topics-Elec & Comp Egr,"Kasilingam,Dayalan P",24,17,7,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,SENG-222,15,0
,,ECE, 413,1,4998,Intro VLSI Design,"Rancour,David P",24,16,8,Open,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,SENG-212,15,0
,,ECE, 441,1,5002,Electromechanical Energy Conv,"Helgeland,Robert C",24,8,16,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-113,15,0
,,ECE, 443,1,5003,Power Systems I,"Helgeland,Robert C",24,17,7,Open,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,SENG-212,15,0
,,ECE, 454,1,5004,Fault-Tolerant Computing,"Xing,Liudong",24,3,21,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-212,15,0
,,ECE, 456,1,5006,Computer Architecture,"Xing,Liudong",24,6,18,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-212,15,0
,,ECE, 457,1,5009,Design Project I,"Michel,Howard E",54,55,-1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,SENG-222,15,0
,,ECE, 466,1,5010,Database Programming,"Fortier,Paul J",24,2,22,Open,Lecture,,,Y,,,,,4:00 PM,6:30 PM,SENG-215,15,0
,,ECE, 471,1,5012,Communication Theory,"Gendron,Paul John",44,46,-2,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-212,15,0
,,ECE, 471,2200,16390,Communication Theory,"Gendron,Paul John",5,6,-1,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-212,0,0
,,ECE, 475,1,13608,Digital Signal Processing,"McCollough,William V",15,4,11,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-222,10,0
,,ECE, 489,1,5014,Network Security,"Liu,Hong",24,2,22,Open,Lecture,,,,Y,,,,3:30 PM,6:15 PM,SENG-212,15,0
,,ECE, 490,1,5016,Fundamentals of Acoustics,"Brown,David A",10,1,9,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,10,0
,,ECE, 532,1,13396,Radar Engineering,"Kasilingam,Dayalan P",24,9,15,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,SENG-222,15,0
,,ECE, 533,1,4999,VLSI Design,"Rancour,David P",24,3,21,Open,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,SENG-212,15,0
,,ECE, 544,1,5005,Fault-Tolerant Computing,"Xing,Liudong",24,17,7,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-212,15,0
,,ECE, 549,1,5015,Network Security,"Liu,Hong",24,6,18,Open,Lecture,,,,Y,,,,3:30 PM,6:15 PM,SENG-212,15,0
,,ECE, 557,1,5017,Fundamentals of Acoustics,"Brown,David A",10,5,5,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,10,0
,,ECE, 561,1,5007,Computer Systems,"Xing,Liudong",15,6,9,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-212,15,0
,,ECE, 561,2200,16388,Computer Systems,"Xing,Liudong",9,6,3,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,SENG-212,0,0
,,ECE, 564,1,5011,Database Programming,"Fortier,Paul J",24,5,19,Open,Lecture,,,Y,,,,,4:00 PM,6:30 PM,SENG-215,15,0
,,ECE, 565,1,5018,Operating Systems,"Liu,Hong",24,12,12,Open,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,SENG-212,15,0
,,ECE, 574,1,13609,Discrete-Time Signl Proc,"McCollough,William V",15,15,0,Closed,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-222,10,0
,,ECE, 591,1,5019,Topics in Elec & Comp Eng,"Fiondella,Lance",24,7,17,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-212,15,0
,,ECE, 591,2,5020,Topics in Elec & Comp Eng,"Li,Yifei",24,5,19,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-102,15,0
,,ECE, 591,4,5021,Topics in Elec & Comp Eng,"Wang,Honggang",24,10,14,Open,Lecture,,Y,,,,,,2:00 PM,4:45 PM,SENG-212,15,0
,,ECE, 595,1,16813,Independent Study,"Wang,Honggang",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,ECE, 595,2,16839,Independent Study,"Xing,Liudong",1,2,-1,Closed,Independent Study,,,,,,,,,,,0,0
,,ECE, 599,1,5022,Graduate Seminar,"Wang,Honggang",24,18,6,Open,Seminar,,,,,,,,,,,15,0
,,ECE, 600,1,5023,Master Grad Project/Thesis,"Liu,Hong",12,21,-9,Closed,Thesis Research,,,,,,,,,,,10,0
,,ECE, 600,2,5024,Master Grad Project/Thesis,"Liu,Hong",12,10,2,Open,Thesis Research,,,,,,,,,,,10,0
,,ECE, 600,3,5025,Master Grad Project/Thesis,"Liu,Hong",12,4,8,Open,Thesis Research,,,,,,,,,,,10,0
,,ECE, 600,4,16667,Master Grad Project/Thesis,"Michel,Howard E",1,1,0,Closed,Thesis Research,,,,,,,,,,,0,0
,,ECE, 602,1,14790,Research Skills,"Liu,Hong",1,4,-3,Closed,Thesis Research,,,,,,,,,,,1,0
,,ECE, 603,1,5026,Pre-Dissertation Rsch,"Liu,Hong",12,0,12,Open,Research,,,,,,,,,,,10,0
,,ECE, 603,2,15523,Pre-Dissertation Rsch,"Liu,Hong",5,5,0,Closed,Research,,,,,,,,,,,0,0
,,ECE, 604,1,5027,Doctoral Continuous Enrollment,"Liu,Hong",12,2,10,Open,Research,,,,,,,,,,,10,0
,,ECE, 701,1,5028,Doctor Dissertation Rsch,"Liu,Hong",12,7,5,Open,Dissertation,,,,,,,,,,,10,0
,,ECE, 701,2,5029,Doctor Dissertation Rsch,"Liu,Hong",12,1,11,Open,Dissertation,,,,,,,,,,,10,0
,,ECE, 701,3,5030,Doctor Dissertation Rsch,"Liu,Hong",12,0,12,Open,Dissertation,,,,,,,,,,,10,0
,,ECE, 701,4,5031,Doctor Dissertation Rsch,"Liu,Hong",12,0,12,Open,Dissertation,,,,,,,,,,,10,0
,MatText,BNG, 101,1,5135,Intro to Bioengineering,"Brigham,Christopher J",48,52,-4,Closed,Lecture,Y,,Y,,,,,10:00 AM,10:50 AM,TEX 101,8,0
,,BNG, 101,1,5135,Intro to Bioengineering,"Brigham,Christopher J",48,52,-4,Closed,Lecture,Y,,Y,,,,,10:00 AM,10:50 AM,TEX 101,8,0
,,BNG, 101,01L1,5136,Intro to Bioengineering,"Li,Dapeng",16,19,-3,Closed,Laboratory,,Y,,,,,,2:00 PM,4:50 PM,TEX 219,5,0
,,BNG, 101,01L2,5137,Intro to Bioengineering,"Li,Dapeng",16,14,2,Open,Laboratory,,,Y,,,,,3:00 PM,5:50 PM,TEX 219,5,0
,,BNG, 101,01L3,5138,Intro to Bioengineering,"Li,Dapeng",16,19,-3,Closed,Laboratory,,,,Y,,,,2:00 PM,4:50 PM,TEX 219,8,0
,,BNG, 201,1,5139,Soph Seminar:Current Topics,"Macha,Prathyushakrishna",48,30,18,Open,Seminar,,Y,,,,,,12:30 PM,1:45 PM,TEX 102,15,0
,,BNG, 311,1,5140,Statistics for Bioengineering,"Kim,Yong K",36,37,-1,Closed,Lecture,Y,,Y,,Y,,,3:00 PM,3:50 PM,TEX 101,15,0
,,BNG, 315,1,5141,Biomechanics,"Manandhar,Prakash",36,30,6,Open,Lecture,,Y,,Y,,,,6:00 PM,7:15 PM,TEX 101,15,0
,,BNG, 317,1,5142,Biomechanics Laboratory,"Li,Dapeng",12,12,0,Closed,Laboratory,,Y,,,,,,9:00 AM,11:50 AM,TEX 224,10,0
,,BNG, 317,2,5143,Biomechanics Laboratory,"Li,Dapeng",12,13,-1,Closed,Laboratory,,,Y,,,,,10:00 AM,12:50 PM,TEX 224,10,0
,,BNG, 317,3,5144,Biomechanics Laboratory,"Li,Dapeng",12,4,8,Open,Laboratory,,,,Y,,,,8:00 AM,10:50 AM,TEX 224,10,0
,,BNG, 319,1,5145,Chem Methods in Bioengineering,"Brigham,Christopher J",36,14,22,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,TEX 101,15,0
,,BNG, 321,1,5146,Quantitative A & P for Design,"Ferreira,Tracie L",36,34,2,Open,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,TEX 101,15,0
,,BNG, 411,1,5147,Bioengineering Lab,"Brigham,Christopher J",24,21,3,Open,Lecture,,Y,,Y,,,,10:00 AM,10:50 AM,TEX 101,15,0
,,BNG, 411,01L1,5148,Bioengineering Lab,"Brigham,Christopher J",12,9,3,Open,Laboratory,Y,,,,,,,2:00 PM,4:50 PM,TEX 220,10,0
,,BNG, 411,01L1,5148,Bioengineering Lab,"Brigham,Christopher J",12,9,3,Open,Laboratory,Y,,,,,,,2:00 PM,4:50 PM,TEX 220,10,0
,,BNG, 411,01L2,5149,Bioengineering Lab,"Brigham,Christopher J",12,12,0,Closed,Laboratory,,,,Y,,,,11:00 AM,1:50 PM,TEX 220,10,0
,,BNG, 411,01L2,5149,Bioengineering Lab,"Brigham,Christopher J",12,12,0,Closed,Laboratory,,,,Y,,,,11:00 AM,1:50 PM,TEX 220,10,0
,,BNG, 412,1,5151,Molecular Bioengineering,"Ferreira,Tracie L",36,22,14,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,TEX 102,15,0
,,BNG, 414,1,5152,Biosoft Materials and Fluids,"Kim,Yong K",36,8,28,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,TEX 101,15,0
,,BNG, 418,1,5153,Bio Interact-Material Surface,"Fan,Qinguo",36,13,23,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,15,0
,,BNG, 418,1,5153,Bio Interact-Material Surface,"Fan,Qinguo",36,13,23,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,15,0
,,BNG, 495,1,16835,Independent Study,"Yang,Chen-Lu",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,BNG, 512,1,5156,Molecular Bioengineering,"Ferreira,Tracie L",36,1,35,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,TEX 102,15,0
,,BNG, 514,1,5620,Biosoft Materials and Fluids,"Kim,Yong K",36,0,36,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,TEX 101,15,0
,,BNG, 518,1,5157,Bio Interact-Material Surface,"Fan,Qinguo",36,1,35,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,15,0
,,BNG, 518,1,5157,Bio Interact-Material Surface,"Fan,Qinguo",36,1,35,Open,Lecture,,Y,,Y,,,,3:30 PM,4:45 PM,TEX 102,15,0
,Mech Engr,MNE, 231,1,5039,Material Science,"El Wakil,Sherif D",84,98,-14,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LIB-205,15,0
,,MNE, 231,01L1,5040,Material Science,,14,16,-2,Closed,Laboratory,Y,,,,,,,12:00 PM,1:50 PM,SENG-110,10,0
,,MNE, 231,01L2,5041,Material Science,"El Wakil,Sherif D",14,16,-2,Closed,Laboratory,Y,,,,,,,2:00 PM,3:50 PM,SENG-110,10,0
,,MNE, 231,01L3,5042,Material Science,,14,15,-1,Closed,Laboratory,,,Y,,,,,12:00 PM,1:50 PM,SENG-110,10,0
,,MNE, 231,01L4,5043,Material Science,,14,16,-2,Closed,Laboratory,,,Y,,,,,2:00 PM,3:50 PM,SENG-110,10,0
,,MNE, 231,01L5,5044,Material Science,,14,19,-5,Closed,Laboratory,,Y,,,,,,2:00 PM,3:50 PM,SENG-110,10,0
,,MNE, 231,01L6,5045,Material Science,"El Wakil,Sherif D",14,16,-2,Closed,Laboratory,,,,,Y,,,2:00 PM,3:50 PM,SENG-110,10,0
,,MNE, 231,01R1,5046,Material Science,"El Wakil,Sherif D",84,98,-14,Closed,Recitation,,,,,Y,,,4:00 PM,4:50 PM,DION-116,15,0
,,MNE, 296,1,16811,Directed Study,"Chalivendra,Vijaya",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
,,MNE, 332,1,5047,Fluid Mechanics,"Laoulache,Raymond N",60,87,-27,Closed,Lecture,Y,,Y,,Y,,,2:00 PM,2:50 PM,LIB-207,45,0
,,MNE, 332,01L1,5048,Fluid Mechanics,"Laoulache,Raymond N",20,28,-8,Closed,Laboratory,Y,,,,,,,11:00 AM,12:50 PM,SENG-107,15,0
,,MNE, 332,01L2,5049,Fluid Mechanics,"Laoulache,Raymond N",20,30,-10,Closed,Laboratory,Y,,,,,,,3:00 PM,4:50 PM,SENG-107,15,0
,,MNE, 332,01L3,5050,Fluid Mechanics,"Laoulache,Raymond N",20,29,-9,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-107,15,0
,,MNE, 332,01R1,5051,Fluid Mechanics,"Laoulache,Raymond N",60,87,-27,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,LIB-207,45,0
,,MNE, 345,1,5052,Design for Manufacturing,"Huang,Wenzhen",80,87,-7,Closed,Lecture,,Y,,Y,,,,12:30 PM,1:45 PM,LIB-207,15,0
,,MNE, 345,01L1,5053,Design for Manufacturing,"Huang,Wenzhen",20,22,-2,Closed,Laboratory,,Y,,,,,,2:00 PM,3:50 PM,SENG-111,15,0
,,MNE, 345,01L2,5054,Design for Manufacturing,"Huang,Wenzhen",20,22,-2,Closed,Laboratory,,,Y,,,,,4:00 PM,5:50 PM,SENG-111,15,0
,,MNE, 345,01L3,5055,Design for Manufacturing,"Huang,Wenzhen",20,22,-2,Closed,Laboratory,,,,Y,,,,2:00 PM,3:50 PM,SENG-111,15,0
,,MNE, 345,01L4,5056,Design for Manufacturing,"Huang,Wenzhen",20,21,-1,Closed,Laboratory,,,,Y,,,,4:00 PM,5:50 PM,SENG-111,15,0
,,MNE, 345,01R1,5057,Design for Manufacturing,"Huang,Wenzhen",80,87,-7,Closed,Recitation,,,,,Y,,,10:00 AM,10:50 AM,LIB-207,15,0
,,MNE, 400,1,16815,Engineering Internship,"Amirzadeh Goghari,Afsoon",1,1,0,Closed,Practicum,,,,,,,,,,,0,0
,,MNE, 421,1,5058,Thermal Systems Design,"Raessi,Mehdi",64,52,12,Open,Lecture,Y,,Y,,,,,10:00 AM,10:50 AM,LIB-207,15,0
,,MNE, 421,01L1,5059,Thermal Systems Design,"Raessi,Mehdi",16,12,4,Open,Laboratory,,Y,,,,,,10:00 AM,11:50 AM,SENG-107,10,0
,,MNE, 421,01L2,5060,Thermal Systems Design,"Raessi,Mehdi",16,16,0,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-107,10,0
,,MNE, 421,01L3,5061,Thermal Systems Design,"Raessi,Mehdi",16,16,0,Closed,Laboratory,,,Y,,,,,1:00 PM,2:50 PM,SENG-107,10,0
,,MNE, 421,01L4,5062,Thermal Systems Design,"Raessi,Mehdi",16,8,8,Open,Laboratory,,,Y,,,,,3:00 PM,4:50 PM,SENG-107,10,0
,,MNE, 421,01R1,5063,Thermal Systems Design,"Raessi,Mehdi",64,52,12,Open,Recitation,,,,,Y,,,2:00 PM,3:50 PM,DION-116,15,0
,,MNE, 427,1,5064,Fuel Cells,"Bhowmick,Sankha",23,31,-8,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,DION-110,15,0
,,MNE, 427,2200,16518,Fuel Cells,"Bhowmick,Sankha",7,7,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,DION-110,0,0
,,MNE, 452,1,5065,Mechanics of Material II,"Chalivendra,Vijaya",30,17,13,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,SENG-109,15,0
,,MNE, 457,1,5066,Vibration and Sound,"Brown,David A",30,18,12,Open,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,15,0
,,MNE, 457,2200,16391,Vibration and Sound,"Brown,David A",7,7,0,Closed,Lecture,Y,,Y,,,,,3:30 PM,4:45 PM,SENG-113,0,0
,,MNE, 497,1,5068,ME Design Project I,"Foster,Donald A",110,42,68,Open,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,LIB-206,15,0
,,MNE, 500,1,5069,Mechanical Engineering Seminar,"Raessi,Mehdi",15,16,-1,Closed,Seminar,,,,,,,,,,,10,0
,,MNE, 503,1,5070,Continuum Mechanics,"Chalivendra,Vijaya",20,13,7,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-108,15,0
,,MNE, 504,1,5071,Adv Mechanics Of Fluids,"Fowler,Alex J",12,9,3,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-109,10,0
,,MNE, 525,1,5074,Bioengineering Fundamentals,"Fowler,Alex J",20,9,11,Open,Lecture,,Y,,Y,,,,9:30 AM,10:45 AM,SENG-108,15,0
,,MNE, 539,1,5075,Engineering Optimization,"Azadivar,Farhad",20,12,8,Open,Lecture,,Y,,Y,,,,5:00 PM,6:15 PM,SENG-113,15,0
,,MNE, 564,1,14908,Continuous Process Improvement,"Huang,Wenzhen",13,16,-3,Closed,Lecture,,Y,,Y,,,,6:30 PM,7:45 PM,SENG-108,15,0
,,MNE, 564,2200,16520,Continuous Process Improvement,"Huang,Wenzhen",7,7,0,Closed,Lecture,,Y,,Y,,,,6:30 PM,7:45 PM,SENG-108,0,0
,,MNE, 570,1,16527,Reading and Research,"Chalivendra,Vijaya",1,1,0,Closed,Independent Study,,,,,,,,,,,0,0
