Academic Group,Academic Organization,Subject,Catalog Number,Section,Session,Class Number,Title,CLASS_INSTRUCTOR_NAME,Instructor Emplid,Room Capacity,Room Capacity Request,Enrollment Capacity,Total Enrolled,Seats Available,Enrollment Status,Component,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Start Time,End Time,Location,Minimum Units,Maximum Units,Waitlist Cap,Waitlist Total
,,BIO, 599,19,1,15870,Graduate Thesis,"O'Connor,Nancy J.",287124,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,7,0,0
,,BIO, 599,20,1,16133,Graduate Thesis,"Bernal,Diego",783073,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,7,0,0
,,BIO, 599,21,1,16560,Graduate Thesis,"Oliveira,Kenneth",287083,,2,2,2,0,Closed,Thesis Research,,,,,,,,,,,0,7,0,0
,,BIO, 599,22,1,16624,Graduate Thesis,"Kavanagh,Kathryn D",1133069,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,7,0,0
,,BIO, 599,23,1,16742,Graduate Thesis,"Connor,Richard C",296983,,1,1,1,0,Closed,Thesis Research,,,,,,,,,,,0,7,0,0
,,BIO, 603,1,1,12951,Pre Dissertation Rsch,"Connor,Richard C",296983,,1,1,0,1,Open,Research,,,,,,,,,,,0,3,1,0
,,BIO, 603,2,1,12952,Pre Dissertation Rsch,"Moisander,Pia H",1207678,,1,1,0,1,Open,Research,,,,,,,,,,,0,3,1,0
,,BIO, 603,3,1,15258,Pre Dissertation Rsch,"Connor,Richard C",296983,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,0,0
,,BIO, 603,4,1,15476,Pre Dissertation Rsch,"Moisander,Pia H",1207678,,1,1,1,0,Closed,Research,,,,,,,,,,,0,3,0,0
,,BIO, 701,1,1,12953,Doctoral Dissertatn Rsch,"Rajaniemi,Tara K",703882,,1,1,0,1,Open,Research,,,,,,,,,,,0,9,1,0
,,BIO, 701,2,1,12954,Doctoral Dissertatn Rsch,"Bernal,Diego",783073,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,1,0
,,BIO, 701,3,1,15261,Doctoral Dissertatn Rsch,"Rajaniemi,Tara K",703882,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
,,BIO, 701,4,1,15574,Doctoral Dissertatn Rsch,"Connor,Richard C",296983,,1,1,1,0,Closed,Research,,,,,,,,,,,0,9,0,0
,Chemistry,CHM, 100,1,1,12626,Prep College Chemistry,"Su,Timothy C",297521,30,16,16,15,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-109,4,4,10,0
,,CHM, 100,01L1,1,12627,Prep College Chemistry,"Su,Timothy C",,32,16,16,15,1,Open,Laboratory,Y,,,,,,,1:00 PM,3:30 PM,SENG-304,4,4,10,0
,,CHM, 100,01L1,1,12627,Prep College Chemistry,"Su,Timothy C",297521,32,16,16,15,1,Open,Laboratory,Y,,,,,,,1:00 PM,3:30 PM,SENG-304,4,4,10,0
,,CHM, 101,1,1,12628,General Chemistry I,"Dao,Christine Anh",111134,150,140,140,133,7,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LIB-206,3,3,10,0
,,CHM, 101,01R1,1,12629,General Chemistry I,"Dao,Christine Anh",111134,35,35,35,35,0,Closed,Recitation,Y,,,,,,,1:00 PM,1:50 PM,SENG-305,3,3,10,0
,,CHM, 101,01R2,1,12630,General Chemistry I,"Dao,Christine Anh",111134,35,35,35,35,0,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,SENG-305,3,3,10,0
,,CHM, 101,01R3,1,12631,General Chemistry I,"Dao,Christine Anh",111134,35,35,35,35,0,Closed,Recitation,Y,,,,,,,3:00 PM,3:50 PM,SENG-305,3,3,10,0
,,CHM, 101,01R4,1,12632,General Chemistry I,"Dao,Christine Anh",111134,35,35,35,28,7,Open,Recitation,Y,,,,,,,4:00 PM,4:50 PM,SENG-305,3,3,10,0
,,CHM, 130,1,1,12633,Chemistry and the Envirn,"Bala,Smita N",1453674,130,125,125,105,20,Open,Lecture,Y,,Y,,Y,,,1:00 PM,1:50 PM,DION-116,3,3,15,0
,,CHM, 130,2,1,12634,Chemistry and the Envirn,"Bala,Smita N",1453674,128,125,125,74,51,Open,Lecture,Y,,Y,,Y,,,3:00 PM,3:50 PM,DION-115,3,3,15,0
,,CHM, 151,1,1,12636,Princ Modern Chemistry I,"Wei,Yibin",753698,93,103,103,82,21,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LIB-205,3,3,15,0
,,CHM, 151,01R1,1,12637,Princ Modern Chemistry I,"Wei,Yibin",753698,35,35,35,36,-1,Closed,Recitation,,,,,Y,,,1:00 PM,1:50 PM,SENG-215,3,3,10,0
,,CHM, 151,01R2,1,12638,Princ Modern Chemistry I,"Wei,Yibin",753698,35,35,35,26,9,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-215,3,3,10,0
,,CHM, 151,01R3,1,12639,Princ Modern Chemistry I,"Wei,Yibin",753698,35,33,33,20,13,Open,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-215,3,3,5,0
,,CHM, 151,2,1,12644,Princ Modern Chemistry I,"Liberty,Anne Marie",287627,128,105,105,81,24,Open,Lecture,Y,,Y,,Y,,,12:00 PM,12:50 PM,DION-115,3,3,15,0
,,CHM, 151,02R1,1,12645,Princ Modern Chemistry I,"Liberty,Anne Marie",287627,40,35,35,35,0,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,SENG-210,3,3,10,0
,,CHM, 151,02R2,1,12646,Princ Modern Chemistry I,"Liberty,Anne Marie",287627,40,35,35,35,0,Closed,Recitation,Y,,,,,,,3:00 PM,3:50 PM,SENG-210,3,3,10,0
,,CHM, 151,02R3,1,12647,Princ Modern Chemistry I,"Liberty,Anne Marie",287627,40,35,35,11,24,Open,Recitation,Y,,,,,,,4:00 PM,4:50 PM,SENG-210,3,3,5,0
,,CHM, 151,3,1,12648,Princ Modern Chemistry I,"Silvia,Melissa A",285844,130,105,105,102,3,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,DION-116,3,3,15,0
,,CHM, 151,03R1,1,12649,Princ Modern Chemistry I,"Silvia,Melissa A",285844,35,35,35,33,2,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-305,3,3,10,0
,,CHM, 151,03R2,1,12650,Princ Modern Chemistry I,"Silvia,Melissa A",285844,35,35,35,34,1,Open,Recitation,,,,,Y,,,1:00 PM,1:50 PM,SENG-305,3,3,5,0
,,CHM, 151,03R3,1,12651,Princ Modern Chemistry I,"Silvia,Melissa A",285844,50,35,35,35,0,Closed,Recitation,,,,,Y,,,12:00 PM,12:50 PM,SENG-117,3,3,10,0
,,CHM, 151,6101,CE3,16500,Princ Modern Chemistry I,"Wei,Yibin",753698,93,2,2,2,0,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,LIB-205,3,3,0,0
,,CHM, 151,61R1,CE3,16501,Princ Modern Chemistry I,"Wei,Yibin",753698,35,2,2,2,0,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-215,3,3,0,0
,,CHM, 152,1,1,12652,Princ Modrn Chemistry II,"Liberty,Anne Marie",287627,66,60,60,59,1,Open,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-115,3,3,15,0
,,CHM, 152,01R1,1,12653,Princ Modrn Chemistry II,"Liberty,Anne Marie",287627,30,30,30,29,1,Open,Recitation,,,,,Y,,,2:00 PM,2:50 PM,SENG-109,3,3,15,0
,,CHM, 152,01R2,1,12654,Princ Modrn Chemistry II,"Liberty,Anne Marie",287627,30,30,30,30,0,Closed,Recitation,,,,,Y,,,3:00 PM,3:50 PM,SENG-109,3,3,15,0
,,CHM, 153,1,1,12655,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",1588111,56,48,48,49,-1,Closed,Lecture,,Y,,Y,,,,8:00 AM,9:15 AM,TEX 101,3,3,8,0
,,CHM, 153,2,1,12656,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",1588111,56,48,48,47,1,Open,Lecture,,Y,,Y,,,,11:00 AM,12:15 PM,TEX 101,3,3,8,0
,,CHM, 153,3,1,12657,Mod&App Chem Sci&Eng I,"Lawton,Jamie S",1588111,128,48,48,49,-1,Closed,Lecture,,Y,,Y,,,,2:00 PM,3:15 PM,DION-115,3,3,8,0
,,CHM, 155,1,1,12663,Modern Chemical Prin I,"Su,Timothy C",297521,48,30,30,24,6,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-114,3,3,5,0
,,CHM, 155,01R1,1,12664,Modern Chemical Prin I,"Su,Timothy C",297521,35,30,30,24,6,Open,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-305,3,3,5,0
,,CHM, 155,02H,1,12665,Modern Chemical Prin I,"Su,Timothy C",297521,48,20,20,8,12,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-114,3,3,15,0
,,CHM, 155,02R1,1,12666,Modern Chemical Prin I,"Su,Timothy C",297521,35,20,20,8,12,Open,Recitation,,,Y,,,,,1:00 PM,1:50 PM,SENG-305,3,3,15,0
,,CHM, 161,01H,1,16182,Intro Applied Chem I,"Bessette,Russell R",287911,25,16,16,15,1,Open,Lecture,,,,Y,,,,11:00 AM,11:50 AM,CVPA-255,1,1,5,0
,,CHM, 161,01LH,1,16183,Intro Applied Chem I,"Bessette,Russell R",287911,16,16,16,15,1,Open,Laboratory,,,,Y,,,,12:00 PM,1:50 PM,SENG-308,1,1,5,0
,,CHM, 161,2,1,12667,Intro Applied Chem I,"Mdluli,Velabo",1346173,128,58,58,64,-6,Closed,Lecture,,Y,,,,,,11:00 AM,11:50 AM,DION-115,1,1,10,0
,,CHM, 161,02L1,1,12668,Intro Applied Chem I,"Mdluli,Velabo",1346173,32,28,28,32,-4,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-304,1,1,10,0
,,CHM, 161,02L2,1,12669,Intro Applied Chem I,"Mdluli,Velabo",1346173,16,30,30,32,-2,Closed,Laboratory,,Y,,,,,,12:00 PM,1:50 PM,SENG-308,1,1,2,0
,,CHM, 161,3,1,12670,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,89,60,60,60,0,Closed,Lecture,,Y,,,,,,2:00 PM,2:50 PM,LIB-207,1,1,10,0
,,CHM, 161,03L1,1,12671,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,32,30,30,30,0,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-304,1,1,5,0
,,CHM, 161,03L2,1,12672,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,16,30,30,30,0,Closed,Laboratory,,Y,,,,,,3:00 PM,4:50 PM,SENG-308,1,1,10,0
,,CHM, 161,5,1,12676,Intro Applied Chem I,"Feltrup,Thomas Mark",783683,128,16,16,16,0,Closed,Lecture,,,,Y,,,,11:00 AM,11:50 AM,DION-115,1,1,10,0
,,CHM, 161,05L2,1,12678,Intro Applied Chem I,"Patel,Kruti Birju",970643,32,16,16,16,0,Closed,Laboratory,,,,Y,,,,12:00 PM,1:50 PM,SENG-304,1,1,10,0
,,CHM, 161,6,1,12679,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,89,60,60,60,0,Closed,Lecture,,,,Y,,,,2:00 PM,2:50 PM,LIB-207,1,1,5,0
,,CHM, 161,06L1,1,12680,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,32,30,30,30,0,Closed,Laboratory,,,,Y,,,,3:00 PM,4:50 PM,SENG-304,1,1,15,0
,,CHM, 161,06L2,1,12681,Intro Applied Chem I,"Garreffi,Brian Patrick",1502553,16,30,30,30,0,Closed,Laboratory,,,,Y,,,,3:00 PM,4:50 PM,SENG-308,1,1,5,0
,,CHM, 161,7,1,12682,Intro Applied Chem I,"Mdluli,Velabo",1346173,89,40,40,58,-18,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,LIB-207,1,1,15,0
,,CHM, 161,07L1,1,12683,Intro Applied Chem I,"Mdluli,Velabo",1346173,32,30,30,29,1,Open,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-304,1,1,15,0
,,CHM, 161,07L2,1,12684,Intro Applied Chem I,"Mdluli,Velabo",1346173,16,10,10,29,-19,Closed,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-308,1,1,10,0
,,CHM, 161,6101,CE3,16502,Intro Applied Chem I,"Mdluli,Velabo",1346173,89,2,2,2,0,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,LIB-207,1,1,0,0
,,CHM, 161,61L1,CE3,16503,Intro Applied Chem I,"Mdluli,Velabo",1346173,16,2,2,2,0,Closed,Laboratory,,Y,,,,,,9:00 AM,10:50 AM,SENG-308,1,1,0,0
,,CHM, 163,1,1,12685,Intro to Chemistry Lab I,"Silvia,Melissa A",285844,35,10,10,10,0,Closed,Lecture,,Y,,,,,,9:00 AM,9:50 AM,SENG-305,1,1,5,0
,,CHM, 163,01L1,1,12686,Intro to Chemistry Lab I,"Silvia,Melissa A",285844,12,10,10,10,0,Closed,Laboratory,,Y,,,,,,10:00 AM,12:30 PM,SENG-322,1,1,5,0
,,CHM, 163,2,1,12687,Intro to Chemistry Lab I,"Silvia,Melissa A",285844,35,10,10,10,0,Closed,Lecture,,Y,,,,,,9:00 AM,9:50 AM,SENG-305,1,1,5,0
,,CHM, 163,02L1,1,12688,Intro to Chemistry Lab I,"Silvia,Melissa A",285844,12,10,10,10,0,Closed,Laboratory,,Y,,,,,,1:00 PM,3:30 PM,SENG-322,1,1,5,0
,,CHM, 163,3,1,12689,Intro to Chemistry Lab I,"Lawton,Jamie S",1588111,35,10,10,7,3,Open,Lecture,,,Y,,,,,3:00 PM,3:50 PM,SENG-305,1,1,5,0
,,CHM, 163,03L1,1,12690,Intro to Chemistry Lab I,"Lawton,Jamie S",1588111,12,10,10,7,3,Open,Laboratory,,,Y,,,,,4:00 PM,6:30 PM,SENG-322,1,1,5,0
,,CHM, 251,1,1,12691,Organic Chemistry I,"Boerth,Donald W",286895,93,84,84,86,-2,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,LIB-205,3,3,15,0
,,CHM, 251,01R1,1,12692,Organic Chemistry I,"Boerth,Donald W",286895,35,28,28,28,0,Closed,Recitation,,,Y,,,,,1:00 PM,1:50 PM,SENG-215,3,3,15,0
,,CHM, 251,01R2,1,12693,Organic Chemistry I,"Boerth,Donald W",286895,35,28,28,29,-1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-215,3,3,15,0
,,CHM, 251,01R2,1,12693,Organic Chemistry I,"Boerth,Donald W",1045031,35,28,28,29,-1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,SENG-215,3,3,15,0
,,CHM, 251,01R3,1,12694,Organic Chemistry I,"Boerth,Donald W",286895,130,28,28,29,-1,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,DION-116,3,3,15,0
,,CHM, 251,01R3,1,12694,Organic Chemistry I,"Boerth,Donald W",1045031,130,28,28,29,-1,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,DION-116,3,3,15,0
,,CHM, 251,2,1,12695,Organic Chemistry I,"Olubanwo,Olusegun",171279,150,100,100,101,-1,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,LIB-206,3,3,15,0
,,CHM, 251,02R1,1,12696,Organic Chemistry I,"Olubanwo,Olusegun",171279,48,25,25,25,0,Closed,Recitation,Y,,,,,,,4:00 PM,4:50 PM,TEX 102,3,3,15,0
,,CHM, 251,02R2,1,12697,Organic Chemistry I,"Olubanwo,Olusegun",171279,48,25,25,27,-2,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,TEX 102,3,3,15,0
,,CHM, 251,02R3,1,12698,Organic Chemistry I,"Olubanwo,Olusegun",171279,48,25,25,25,0,Closed,Recitation,Y,,,,,,,3:00 PM,3:50 PM,TEX 102,3,3,15,0
,,CHM, 251,02R4,1,12699,Organic Chemistry I,"Olubanwo,Olusegun",171279,28,25,25,24,1,Open,Recitation,Y,,,,,,,11:00 AM,11:50 AM,LARTS-105,3,3,15,0
,,CHM, 263,1,1,12700,Bio-Organic Chem Lab I,"Wei,Yibin",753698,35,36,36,36,0,Closed,Lecture,,,,Y,,,,8:00 AM,8:50 AM,SENG-305,1,1,15,0
,,CHM, 263,01L1,1,12701,Bio-Organic Chem Lab I,"Wei,Yibin",753698,16,18,18,18,0,Closed,Laboratory,,,,Y,,,,9:00 AM,11:50 AM,SENG-315,1,1,10,0
,,CHM, 263,01L2,1,12702,Bio-Organic Chem Lab I,"Wei,Yibin",753698,16,18,18,18,0,Closed,Laboratory,,,,Y,,,,1:00 PM,3:50 PM,SENG-315,1,1,10,0
,,CHM, 263,2,1,12703,Bio-Organic Chem Lab I,"Berry,Robert Elston",1539037,35,36,36,34,2,Open,Lecture,,,Y,,,,,12:00 PM,12:50 PM,SENG-305,1,1,15,0
,,CHM, 263,02L1,1,12704,Bio-Organic Chem Lab I,"Berry,Robert Elston",1539037,16,18,18,16,2,Open,Laboratory,,,Y,,,,,1:00 PM,3:50 PM,SENG-315,1,1,10,0
,,CHM, 263,02L2,1,12705,Bio-Organic Chem Lab I,"Berry,Robert Elston",1539037,16,18,18,18,0,Closed,Laboratory,,,,,Y,,,1:00 PM,3:50 PM,SENG-315,1,1,10,0
,,CHM, 263,3,1,12706,Bio-Organic Chem Lab I,"Berry,Robert Elston",1539037,35,36,36,37,-1,Closed,Lecture,Y,,,,,,,12:00 PM,12:50 PM,SENG-215,1,1,15,0
,,CHM, 263,03L1,1,12707,Bio-Organic Chem Lab I,"Lu,Xiaofei",1325334,16,18,18,19,-1,Closed,Laboratory,Y,,,,,,,1:00 PM,3:50 PM,SENG-315,1,1,10,0
,,CHM, 263,03L2,1,12708,Bio-Organic Chem Lab I,"Lu,Xiaofei",1325334,16,18,18,18,0,Closed,Laboratory,Y,,,,,,,5:00 PM,7:50 PM,SENG-315,1,1,10,0
,,CHM, 263,4,1,12709,Bio-Organic Chem Lab I,"Berry,Robert Elston",1539037,35,18,18,13,5,Open,Lecture,,,Y,,,,,5:00 PM,5:50 PM,SENG-305,1,1,10,0
,,CHM, 263,04L1,1,12710,Bio-Organic Chem Lab I,"Mastrolia,Ronald John",1045031,16,18,18,13,5,Open,Laboratory,,,Y,,,,,6:00 PM,8:50 PM,SENG-315,1,1,10,0
,,CHM, 263,5,1,12711,Bio-Organic Chem Lab I,"Dao,Christine Anh",111134,150,18,18,18,0,Closed,Lecture,,,,Y,,,,4:00 PM,4:50 PM,LIB-206,1,1,10,0
,,CHM, 263,05L1,1,12712,Bio-Organic Chem Lab I,"Dao,Christine Anh",111134,16,18,18,18,0,Closed,Laboratory,,,,Y,,,,5:00 PM,7:50 PM,SENG-315,1,1,10,0
,,CHM, 265,1,1,12713,Organic Chemistry Lab I,"Olubanwo,Olusegun",171279,35,20,20,24,-4,Closed,Lecture,,Y,,,,,,8:00 AM,8:50 AM,SENG-305,2,2,15,0
,,CHM, 265,01L1,1,12714,Organic Chemistry Lab I,"Olubanwo,Olusegun",171279,16,10,10,14,-4,Closed,Laboratory,,Y,,,,,,9:00 AM,11:50 AM,SENG-315,2,2,10,0
,,CHM, 265,01L2,1,12715,Organic Chemistry Lab I,"Rasapalli,Sivappa",1053350,16,10,10,10,0,Closed,Laboratory,,Y,,,,,,1:00 PM,3:50 PM,SENG-315,2,2,10,0
,,CHM, 305,1,1,12716,Modrn Mthd Chemcl Analys,"Cai,Shuowei",355624,35,24,24,24,0,Closed,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-215,3,3,15,0
,,CHM, 305,01R1,1,12717,Modrn Mthd Chemcl Analys,"Cai,Shuowei",355624,35,15,15,24,-9,Closed,Recitation,Y,,,,,,,2:00 PM,2:50 PM,SENG-215,3,3,10,0
,,CHM, 307,1,1,12718,Procedures Chem Analysis,"Blanchette,Brian N",296794,35,24,24,20,4,Open,Lecture,Y,,,,,,,5:00 PM,5:50 PM,SENG-305,2,2,15,0
,,CHM, 307,01L1,1,12719,Procedures Chem Analysis,"Blanchette,Brian N",296794,10,12,12,8,4,Open,Laboratory,,Y,,,,,,1:00 PM,4:50 PM,SENG-325,2,2,10,0
,,CHM, 307,01L2,1,13597,Procedures Chem Analysis,"Blanchette,Brian N",296794,10,12,12,12,0,Closed,Laboratory,,Y,,,,,,8:00 AM,11:50 AM,SENG-325,2,2,10,0
,,CHM, 315,1,1,12720,Physical Chemistry I,"Mayes,Maricris Lodriguito",1466154,35,15,15,16,-1,Closed,Lecture,,,,Y,,,,9:00 AM,10:05 AM,SENG-305,4,4,10,0
,,CHM, 315,1,1,12720,Physical Chemistry I,"Mayes,Maricris Lodriguito",1466154,35,15,15,16,-1,Closed,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-305,4,4,10,0
,,CHM, 315,01R1,1,12721,Physical Chemistry I,"Mayes,Maricris Lodriguito",1466154,35,15,15,16,-1,Closed,Recitation,,,,Y,,,,10:05 AM,10:55 AM,SENG-305,4,4,10,0
,,CHM, 319,1,1,12722,Physical Chem Measure II,"Ojadi,Emmanuel C",287123,20,8,8,9,-1,Closed,Lecture,,,,Y,,,,12:00 PM,12:50 PM,SENG-307B,2,2,8,0
,,CHM, 319,01L1,1,12723,Physical Chem Measure II,"Ojadi,Emmanuel C",287123,10,8,8,9,-1,Closed,Laboratory,,,,Y,,,,1:00 PM,4:50 PM,SENG-325,2,2,8,0
,,CHM, 401,1,1,12724,Chemistry Seminar I,"Rasapalli,Sivappa",1053350,150,30,30,12,18,Open,Seminar,,,Y,,,,,4:00 PM,5:30 PM,LIB-206,0.5,0.5,15,0
,,CHM, 411,1,1,12725,Biochemistry I,"Blanchette,Brian N",296794,50,30,30,34,-4,Closed,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-113,3,3,15,0
,,CHM, 411,01R1,1,12726,Biochemistry I,"Blanchette,Brian N",296794,48,15,15,17,-2,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,TEX 102,3,3,10,0
,,CHM, 411,01R2,1,12727,Biochemistry I,"Blanchette,Brian N",296794,48,15,15,17,-2,Closed,Recitation,,,Y,,,,,3:00 PM,3:50 PM,TEX 102,3,3,10,0
,,CHM, 421,1,1,12728,Organic Mechanism,"Boerth,Donald W",286895,35,8,8,2,6,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-305,3,3,8,0
,,CHM, 431,1,1,12729,Prin Inorganic Chemistry,"Cappillino,Patrick J",1533716,35,10,10,10,0,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-305,3,3,10,0
,,CHM, 433,1,1,12730,Inorganic Chemistry Lab,"Cappillino,Patrick J",1533716,12,6,6,7,-1,Closed,Laboratory,Y,,,,,,,12:00 PM,12:50 PM,SENG-322,1,1,6,0
,,CHM, 433,1,1,12730,Inorganic Chemistry Lab,"Cappillino,Patrick J",1533716,12,6,6,7,-1,Closed,Laboratory,Y,,,,,,,1:00 PM,5:00 PM,SENG-322,1,1,6,0
,,CHM, 491,1,1,12731,Intro To Research I,"Guo,Maolin",287196,,2,2,1,1,Open,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,2,1,12732,Intro To Research I,"Cai,Shuowei",355624,,2,2,0,2,Open,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,5,1,12733,Intro To Research I,"Neto,Catherine A",287126,20,2,2,0,2,Open,Research,,,Y,,,,,2:00 PM,3:30 PM,SENG-307B,3,3,2,0
,,CHM, 491,6,1,12734,Intro To Research I,"Ojadi,Emmanuel C",287123,,2,2,0,2,Open,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,7,1,12735,Intro To Research I,"Rasapalli,Sivappa",1053350,,2,2,3,-1,Closed,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,9,1,12736,Intro To Research I,"Zuo,Yuegang",297520,,2,2,0,2,Open,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,10,1,12737,Intro To Research I,"Manke,David Robert",1137606,,2,2,1,1,Open,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,11,1,14678,Intro To Research I,"Cappillino,Patrick J",1533716,,2,2,2,0,Closed,Research,,,,,,,,,,,3,3,2,0
,,CHM, 491,12,1,15171,Intro To Research I,"Boerth,Donald W",286895,,3,3,2,1,Open,Research,,,,,,,,,,,3,3,3,0
,,CHM, 511,1,1,12738,Biochemistry I,"Blanchette,Brian N",296794,50,10,10,5,5,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-113,3,3,10,0
,,CHM, 511,01R1,1,12739,Biochemistry I,"Blanchette,Brian N",296794,48,5,5,4,1,Closed,Recitation,,,Y,,,,,2:00 PM,2:50 PM,TEX 102,3,3,5,0
,,CHM, 511,01R2,1,12740,Biochemistry I,"Blanchette,Brian N",296794,48,5,5,1,4,Open,Recitation,,,Y,,,,,3:00 PM,3:50 PM,TEX 102,3,3,5,0
,,CHM, 521,1,1,12741,Organic Mechanism,"Boerth,Donald W",286895,35,8,8,5,3,Open,Lecture,Y,,Y,,Y,,,9:00 AM,9:50 AM,SENG-305,3,3,8,0
,,CHM, 541,1,1,12742,Prin Inorganic Chemistry,"Cappillino,Patrick J",1533716,35,10,10,11,-1,Closed,Lecture,Y,,Y,,Y,,,8:00 AM,8:50 AM,SENG-305,3,3,10,0
,,CHM, 550,2,1,12743,Special Topics-Chemistry,"Ojadi,Emmanuel C",287123,35,10,10,8,2,Open,Lecture,Y,,Y,,Y,,,11:00 AM,11:50 AM,SENG-305,3,3,10,0
,,CHM, 550,4,1,12745,Special Topics-Chemistry,"Manke,David Robert",1137606,20,10,10,9,1,Open,Lecture,Y,,Y,,Y,,,10:00 AM,10:50 AM,SENG-307B,3,3,10,0
,,CHM, 555,1,1,12746,Mthds Chemcl Separation,"Zuo,Yuegang",297520,35,6,6,9,-3,Closed,Lecture,Y,,,,,,,1:00 PM,4:50 PM,SENG-326,3,3,6,0
,,CHM, 555,1,1,12746,Mthds Chemcl Separation,"Zuo,Yuegang",297520,35,6,6,9,-3,Closed,Lecture,Y,,,,,,,6:00 PM,7:40 PM,SENG-305,3,3,6,0
,,CHM, 555,2,1,15451,Mthds Chemcl Separation,"Zuo,Yuegang",297520,35,6,6,6,0,Closed,Lecture,,Y,,,,,,1:00 PM,4:50 PM,SENG-326,3,3,0,0
,,CHM, 555,2,1,15451,Mthds Chemcl Separation,"Zuo,Yuegang",297520,35,6,6,6,0,Closed,Lecture,Y,,,,,,,6:00 PM,7:40 PM,SENG-305,3,3,0,0
,,CHM, 595,1,1,16607,Independent Study,"Rasapalli,Sivappa",1053350,,1,1,1,0,Closed,Independent Study,,,,,,,,,,,3,3,0,0
,,CHM, 600,1,1,12747,Thesis/Dissertation Rsch,"Boerth,Donald W",286895,,2,2,1,1,Open,Thesis Research,,,,,,,,,,,0,6,2,0
,,CHM, 600,2,1,12748,Thesis/Dissertation Rsch,"Cai,Shuowei",355624,,2,2,0,2,Open,Thesis Research,,,,,,,,,,,0,6,2,0
,,CHM, 600,3,1,12749,Thesis/Dissertation Rsch,"Guo,Maolin",287196,,2,2,2,0,Closed,Thesis Research,,,,,,,,,,,0,6,2,0
,,CHM, 600,4,1,12750,Thesis/Dissertation Rsch,"Mayes,Maricris Lodriguito",1466154,,2,2,0,2,Open,Thesis Research,,,,,,,,,,,0,6,2,0
